date,open,high,low,close,volume,sma5,sma20,sma60,ema12,ema26,rsi14,macd,macd_signal,macd_hist,bb_mid,bb_upper,bb_lower,stoch_k,stoch_d,atr14,roc12
2025-02-03,142.0,146.0,139.5,143.0,12039775,,,,143.0,143.0,,0.0,0.0,0.0,,,,,,6.5,
2025-02-04,143.5,151.0,142.0,148.5,14132503,,,,143.84615384615384,143.40740740740742,100.0,0.4387464387464206,0.08774928774928413,0.35099715099713646,,,,,,6.678571428571429,
2025-02-05,148.0,150.5,146.0,147.5,9278064,,,,144.40828402366864,143.71056241426612,98.62068965517241,0.6977216094025209,0.2097437520799315,0.4879778573225894,,,,,,6.5229591836734695,
2025-02-06,148.5,151.0,144.0,146.0,9799963,,,,144.6531634046427,143.88015038357975,96.47119875454074,0.7730130210629511,0.32239760587653543,0.4506154151864157,,,,,,6.5570335276967935,
2025-02-07,146.0,147.0,143.0,146.0,4174720,146.2,,,144.86036903469767,144.03717628109237,96.47119875454074,0.8231927536052979,0.42255663542228794,0.4006361181830099,,,,,,6.374388275718451,
2025-02-10,146.0,146.5,142.0,143.5,3796317,146.3,,,144.65108149089804,143.9973854454559,92.5712248403721,0.6536960454421319,0.46878451742625676,0.18491152801587513,,,,,,6.240503398881419,
2025-02-11,144.5,146.5,143.5,146.0,3766282,145.8,,,144.85860741537527,144.14572726431103,92.88115117551709,0.7128801510642404,0.5176036441538535,0.1952765069103869,,,,,,6.009038870389889,
2025-02-12,146.0,148.0,144.5,146.5,3661193,145.6,,,145.1111293514714,144.32011783732503,92.94454992169227,0.7910115141463621,0.5722852181523552,0.21872629599400684,,,,,,5.829821808219183,
2025-02-13,148.0,150.0,146.5,148.5,6278070,146.1,,,145.63249406662965,144.6297387382639,93.20521987902669,1.0027553283657369,0.6583792401950316,0.3443760881707053,,,,,,5.663405964774956,
2025-02-14,149.5,149.5,140.0,141.5,6964735,145.2,,,144.99672574868663,144.39790623913325,81.81224141380676,0.5988195095533797,0.6464672940667012,-0.04764778451332152,,,,,,5.937448395862459,
2025-02-17,140.5,143.0,140.5,141.5,3021887,144.8,,,144.45876794119638,144.18324651771596,81.81224141380676,0.2755214234804271,0.5722781199494464,-0.29675669646901937,,,,,,5.691916367586569,
2025-02-18,145.5,148.5,143.5,143.5,5409062,144.3,,,144.31126518101232,144.13263566455183,82.52024225381174,0.1786295164604894,0.49354839925165506,-0.31491888279116564,,,,,,5.7853509127589575,
2025-02-19,143.5,147.0,143.0,145.5,7368711,144.1,,,144.49414746085657,144.23392191162208,83.22354058342255,0.2602255492344909,0.44688382924822223,-0.1866582800137313,,,,,,5.657825847561889,1.7482517482517501
2025-02-20,146.5,149.0,146.0,147.0,4696450,143.8,,,144.8796632361094,144.43881658483525,83.75157401462225,0.4408466512741427,0.44567639365340633,-0.004829742379263646,,,,65.21739130434783,,5.503695429878897,-1.0101010101010055
2025-02-21,148.0,149.5,146.5,148.5,4561765,145.2,,,145.4366381228618,144.73964498595856,84.28427110054993,0.6969931369032452,0.4959397423033741,0.20105339459987104,,,,77.27272727272727,,5.324860042030405,0.6779661016949046
2025-02-24,148.0,149.5,147.0,147.5,2381967,146.4,,,145.7540784116523,144.94411572773942,82.34604170109108,0.809962683912886,0.5587443306252765,0.25121835328760944,,,,68.18181818181819,70.2239789196311,5.1230843247425195,1.0273972602739656
2025-02-25,146.5,148.0,144.0,144.0,2437285,146.5,,,145.48422019447503,144.87418122938834,75.77774104567257,0.6100389650866873,0.5690032575175586,0.041035707569128665,,,,36.36363636363637,60.6060606060606,5.04286401583234,-1.3698630136986356
2025-02-26,144.5,147.5,142.0,146.0,1688325,146.6,,,145.56357093378656,144.95757521239662,76.91108182416787,0.6059957213899452,0.576401750292036,0.029593971097909177,,,,60.0,54.84848484848485,5.07551658613003,1.7421602787456525
2025-02-27,146.0,149.0,145.5,147.0,4100214,146.6,,,145.78456002089632,145.1088659374043,77.47849315576431,0.6756940834920329,0.5962602169320353,0.07943386655999751,,,,70.0,55.45454545454546,4.962979687120742,0.6849315068493178
2025-03-03,147.0,150.0,144.0,144.0,4278064,145.7,145.575,,145.51001232537382,145.02672771981878,71.77946776462024,0.48328460555504194,0.5736650946566367,-0.0903804891015948,145.575,149.86772640637625,141.28227359362373,40.0,56.666666666666664,5.037052566612118,-1.7064846416382284
2025-03-04,143.0,149.0,142.0,146.5,3615760,145.5,145.75,,145.66231812147015,145.1358589998322,73.52700312378106,0.5264591216379415,0.5642239000528977,-0.03776477841495618,145.75,149.89125584816972,141.60874415183028,65.0,58.333333333333336,5.177263097568396,-1.3468013468013518
2025-03-05,148.5,148.5,146.0,146.5,2710414,146.0,145.65,,145.7911922566286,145.23690648132612,73.52700312378106,0.5542857753024748,0.5622362751028132,-0.007950499800338351,145.65,149.6135842365213,141.68641576347872,65.0,56.666666666666664,4.986030019170654,3.5335689045936425
2025-03-06,148.0,149.0,145.5,148.5,3427275,146.5,145.7,,146.20793190945497,145.478617112339,74.96534378301615,0.7293147971159613,0.5956519795054428,0.13366281761051846,145.7,149.77921561087422,141.62078438912576,85.0,71.66666666666667,4.879885017801322,4.946996466431086
2025-03-07,148.0,153.5,146.5,149.0,9320363,146.9,145.85,,146.6374808464619,145.73946028920278,75.32626977022686,0.898020557259116,0.6561256950561775,0.24189486220293854,145.85,150.17550575077644,141.52449424922355,65.38461538461539,71.7948717948718,5.031321802244085,3.832752613240409
2025-03-10,150.0,151.5,143.5,143.5,4039353,146.8,145.725,,146.15479148546777,145.57357434185442,64.33817001169103,0.581217143613344,0.6411439847676108,-0.05992684115426683,145.725,150.16881592778097,141.28118407221902,13.043478260869565,54.47603121516165,5.243370244940936,-1.3745704467353903
2025-03-11,138.5,141.5,137.0,139.5,4393500,145.4,145.525,,145.13097741078042,145.1236799461615,57.741208002496656,0.007297464618915228,0.5143746807378717,-0.5070772161189565,145.525,150.65798158968062,140.3920184103194,15.151515151515152,31.193202932333367,5.333129513159441,-5.102040816326525
2025-03-12,141.0,144.0,140.0,142.0,2157751,144.5,145.325,,144.64928857835267,144.89229624644582,60.46939092260952,-0.24300766809315633,0.36289821097166614,-0.6059058790648224,145.325,150.67546726931394,139.97453273068604,30.303030303030305,19.499341238471676,5.273620262219481,-4.377104377104379
2025-03-13,145.0,147.5,143.0,143.5,2895607,143.5,145.175,,144.4724749509138,144.78916319115353,62.05237638187503,-0.31668824023972775,0.2269809207293874,-0.5436691609691151,145.175,150.55342913869842,139.7965708613016,39.39393939393939,28.28282828282828,5.289790243489518,-2.7118644067796627
2025-03-14,144.0,146.5,143.0,143.5,2098686,142.4,144.925,,144.32286342000398,144.69366962143846,62.05237638187503,-0.3708062014344762,0.10742349629661468,-0.47822969773109086,144.925,150.12379793798527,139.72620206201475,39.39393939393939,36.36363636363637,5.161948083240267,-0.347222222222221
2025-03-17,145.0,147.5,143.5,145.5,1952115,142.8,145.125,,144.503961355388,144.7533977976282,64.26518119495238,-0.24943644224021,0.03605150858924975,-0.28548795082945977,145.125,150.08357842531507,140.16642157468493,51.515151515151516,43.434343434343425,5.078951791580248,-0.3424657534246589
2025-03-18,148.5,149.0,146.0,148.0,3275736,144.5,145.45,,145.04181345455908,144.99388684965572,66.86609434642168,0.047926604903352654,0.03842652785207033,0.009500077051282321,145.45,150.26559965113378,140.6344003488662,66.66666666666667,52.52525252525253,4.966169520753088,0.6802721088435382
2025-03-19,148.0,151.0,146.0,146.0,3029790,145.3,145.575,,145.18922676924228,145.0684137496812,62.92059686585225,0.12081301956106927,0.054903826193870124,0.06590919336719914,145.575,150.31076815310885,140.83923184689112,54.54545454545455,57.575757575757585,4.968585983556439,1.388888888888884
2025-03-20,148.0,152.0,147.5,151.5,6114066,146.9,145.875,,146.16011495858962,145.54482754600113,68.4363023158395,0.6152874125884864,0.1669805434727934,0.448306869115693,145.875,151.26828285926115,140.48171714073885,87.87878787878788,69.6969696969697,5.042258413302408,3.412969283276457
2025-03-21,152.0,163.5,151.0,155.0,18605750,149.2,146.275,,147.52009727265275,146.2452106907418,71.35633037914064,1.2748865819109483,0.3885617511604244,0.8863248307505238,146.275,152.9718276071585,139.5781723928415,67.9245283018868,70.11625690870973,5.574954240923664,5.802047781569963
2025-03-24,157.0,160.5,152.0,153.5,14237949,150.8,146.525,,148.44008230762924,146.78260249142758,68.43432483752298,1.6574798162016577,0.6423453641686712,1.0151344520329866,146.525,153.87670048356162,139.1732995164384,62.264150943396224,72.68915570802362,5.783886080857688,3.367003367003374
2025-03-25,154.5,155.5,151.5,153.5,5190645,151.9,146.825,,149.2185311833786,147.28018749206257,68.43432483752298,1.938343691316021,0.9015450295981412,1.0367986617178797,146.825,154.7765721715897,138.87342782841029,62.264150943396224,64.15094339622642,5.656465646510711,3.0201342281879207
2025-03-26,153.0,155.0,151.0,153.0,4446189,153.3,147.275,,149.80029561670497,147.70387730746535,67.36785310903869,2.096418309239624,1.140519685526438,0.9558986237131861,147.275,155.54830042969553,139.00169957030448,60.37735849056604,61.63522012578616,5.538146671759946,6.6202090592334395
2025-03-27,151.0,155.5,150.0,153.0,5199216,153.6,147.625,,150.29255782951958,148.09618269209756,67.36785310903869,2.1963751374220237,1.3516907759055552,0.8446843615164685,147.625,156.2382165884761,139.0117834115239,60.37735849056604,61.0062893081761,5.535421909491379,9.677419354838701
2025-03-28,152.0,152.5,144.5,146.5,5633485,151.9,147.6,,149.70908739420886,147.97794693712737,54.55077564122739,1.7311404570814943,1.4275807121407431,0.3035597449407512,147.6,156.22322445492404,138.97677554507595,35.84905660377358,52.20125786163522,5.747177487384851,3.169014084507049
2025-03-31,141.0,144.5,138.5,139.5,5180287,149.1,147.375,,148.1384585643306,147.34995086771053,44.68990800493094,0.7885076966200586,1.2997661090366064,-0.5112584124165478,147.375,156.57758115965296,138.17241884034704,4.0,33.40880503144654,5.908093381143076,-2.7874564459930307
2025-04-01,141.5,142.5,138.5,140.0,4098964,146.4,147.05,,146.88638801597205,146.80551006269494,45.448447092529534,0.08087795327710978,1.055988477884707,-0.9751105246075973,147.05,156.79628134213252,137.3037186578675,6.0,15.283018867924527,5.771800996775714,-2.4390243902439046
2025-04-02,141.0,141.5,137.5,138.5,3043539,143.5,146.65,,145.59617447505326,146.1902870950879,43.520167179469134,-0.5941126200346503,0.7259682583008357,-1.320080878335486,146.65,157.0859954005356,136.2140045994644,3.8461538461538463,4.615384615384616,5.645243782720306,-4.810996563573888
2025-04-07,125.0,125.0,125.0,125.0,373393,137.9,145.475,,142.427532248122,144.62063619915548,30.838601062966404,-2.1931039510334926,0.14215381643397004,-2.335257767467463,145.475,159.49097303079597,131.45902696920402,0.0,3.2820512820512824,6.206297798240285,-15.540540540540537
2025-04-08,112.5,112.5,112.5,112.5,1944910,131.1,143.65,,137.8232965176417,142.24132981403287,23.895426929179564,-4.418033296391172,-0.7698836061310586,-3.648149690260114,143.65,163.6026940536861,123.69730594631392,0.0,1.2820512820512822,6.655847955508836,-22.945205479452056
2025-04-09,101.5,107.0,101.5,101.5,4006893,123.5,141.55,,132.23509705338913,139.22345353151192,19.693458888927452,-6.988356478122796,-2.0135781805294064,-4.97477829759339,141.55,168.6754493050346,114.42455069496545,0.0,0.0,6.966144530115348,-33.003300330033
2025-04-10,111.5,111.5,111.5,111.5,879736,117.8,140.15,,129.04508212209848,137.16986438102956,31.48836019252188,-8.124782258931077,-3.235818996209741,-4.888963262721337,140.15,170.27822596835068,110.02177403164933,16.129032258064516,5.376344086021505,7.182848492249966,-28.064516129032256
2025-04-11,109.0,119.0,104.5,119.0,10196919,113.9,139.0,,127.49968487254486,135.8239485009533,38.75389835036297,-8.324263628408431,-4.253507922649479,-4.070755705758952,139.0,170.48332892182782,107.51667107817218,28.225806451612904,14.784946236559142,7.7055021713749685,-22.475570032573287
2025-04-14,124.0,127.5,118.0,118.5,9221105,112.6,137.75,,126.11511796907642,134.54069305643824,38.461066593043626,-8.425575087361821,-5.0879213555919485,-3.3376537317698727,137.75,170.38357167090356,105.11642832909644,28.8135593220339,24.38946601057044,7.833680587705328,-22.80130293159609
2025-04-15,121.5,130.0,121.0,130.0,5448003,116.1,137.075,,126.71279212768005,134.204345422628,48.16294105129763,-7.491553294947948,-5.568647743463149,-1.9229055514847992,137.075,169.763338899369,104.38666110063099,52.77777777777778,36.60571451714153,8.095560545726377,-15.032679738562093
2025-04-16,126.0,127.0,121.0,121.5,7177253,120.1,135.875,,125.91082410803696,133.26328279872962,42.79283883109913,-7.352458690692657,-5.9254099329090515,-1.4270487577836057,135.875,168.99731121162893,102.75268878837107,37.03703703703704,39.54279137894957,8.16016336388878,-20.588235294117652
2025-04-17,121.0,121.5,117.5,119.0,5701204,121.6,134.425,,124.8476203991082,132.20674333215706,41.333106046305765,-7.359122933048866,-6.212152532937015,-1.1469704001118508,134.425,167.8349910206513,101.01500897934872,32.407407407407405,40.74074074074074,7.863008837896724,-18.77133105802048
2025-04-18,120.5,122.0,118.0,118.5,3351347,121.5,133.05,,123.87106341463002,131.19142901125653,41.031641782286236,-7.320365596626516,-6.433795145674916,-0.8865704509516004,133.05,166.70397450524976,99.39602549475026,33.333333333333336,34.25925925925926,7.5870796351898155,-15.053763440860212
2025-04-21,118.5,120.5,116.0,116.0,3527171,121.0,131.275,,122.66013058161002,130.06613797338568,39.481105999147815,-7.40600739177566,-6.628237594895065,-0.7777697968805946,131.275,164.59237534680665,97.95762465319336,33.72093023255814,33.15389032443296,7.366573946961972,-17.14285714285714
2025-04-22,115.5,119.5,113.5,116.5,3905175,118.3,129.35,,121.71241818443924,129.061238864246,39.9696999567903,-7.348820679806764,-6.772354211877405,-0.5764664679293583,129.35,161.38607341732126,97.31392658267872,36.58536585365854,34.54654313985001,7.268961522178974,-15.884476534296033
2025-04-23,119.5,122.5,118.5,118.5,4074705,117.7,127.6,,121.21820000221783,128.27892487430185,41.98725413560573,-7.060724872084023,-6.8300283439187295,-0.23069652816529373,127.6,157.94732278142504,97.25267721857496,42.5,37.60209869540556,7.178321413451904,-5.200000000000005
2025-04-24,120.0,122.5,119.5,120.5,4469867,118.0,125.95,,121.10770769418431,127.70270821694616,44.01363757034861,-6.5950005227618504,-6.783022779687355,0.18802225692550412,125.95,153.98551319309135,97.91448680690866,66.66666666666667,48.5840108401084,6.951298455348197,7.1111111111111125
2025-04-25,123.5,124.5,120.5,121.5,2619050,118.6,124.375,,121.1680603566175,127.24324834902423,45.047214024755974,-6.075187992406725,-6.641455822231229,0.5662678298245041,124.375,149.54815037892553,99.20184962107446,70.17543859649123,59.78070175438597,6.740491422823326,19.704433497536943
2025-04-28,123.0,125.0,122.5,124.0,2545273,120.2,122.925,,121.60374337867634,127.00300773057799,47.649219516702075,-5.39926435190165,-6.393017528165314,0.993753176263664,122.925,144.4058635766814,101.44413642331857,78.94736842105263,71.9298245614035,6.509027749764518,11.210762331838575
2025-04-29,123.5,128.0,123.0,127.0,2948265,122.3,121.95,,122.43393670503383,127.00278493572036,50.667879561175525,-4.568848230686527,-6.0281836686695565,1.4593354379830297,121.95,140.65267360566395,103.24732639433606,88.23529411764706,79.11936704506364,6.401240053352766,6.72268907563025
2025-04-30,127.0,128.0,125.0,126.0,2770544,123.8,121.275,138.075,122.98256182733631,126.92850457011144,49.640361626740585,-3.945942742775131,-5.611735483490672,1.665792740715541,121.275,138.29403346256768,104.25596653743233,84.31372549019608,83.83212934296525,6.15829433525614,6.329113924050622
2025-05-02,128.5,130.0,127.0,127.5,2751390,125.2,120.65,137.81666666666666,123.67755231543842,126.970837564918,51.2377708040256,-3.293285249479581,-5.148045436688454,1.854760187208873,120.65,135.67364802569597,105.62635197430404,84.84848484848484,85.79916815210932,6.0041304541664156,-1.9230769230769273
2025-05-05,128.5,128.5,120.5,122.0,3263642,125.3,119.825,137.375,123.41946734383251,126.60262737492407,45.534426885048376,-3.1831600310915604,-4.755068355569076,1.5719083244775156,119.825,132.45937770529275,107.19062229470727,51.515151515151516,73.55912061794415,6.1466925645831,0.4115226337448652
2025-05-06,121.5,126.5,119.0,125.5,3322212,125.6,119.85,137.00833333333333,123.7395492909352,126.52095127307784,49.39476065236815,-2.78140198214264,-4.360335080883789,1.5789330987411487,119.85,132.52714478894984,107.17285521105015,72.72727272727273,69.6969696969697,6.243357381398593,5.462184873949583
2025-05-07,127.0,127.5,124.0,125.0,1961379,125.2,120.475,136.65833333333333,123.93346478463748,126.40828821581282,48.86196539176914,-2.474823431175338,-3.983232750942099,1.508409319766761,120.475,132.87046287961843,108.07953712038157,69.6969696969697,64.64646464646465,6.047403282727266,5.485232067510548
2025-05-08,126.0,130.0,126.0,128.5,2711301,125.7,121.825,136.36666666666667,124.63600866392402,126.56322982945632,52.707481487989185,-1.927221165532302,-3.5720304338601396,1.6448092683278377,121.825,131.16456637109016,112.48543362890983,90.9090909090909,77.77777777777779,5.972588762532461,10.775862068965525
2025-05-09,127.5,129.5,127.0,128.5,2195858,125.9,122.675,136.11666666666667,125.23046886947417,126.70669428653363,52.707481487989185,-1.4762254170594673,-3.1528694305000053,1.676644013440538,122.675,131.1560081947843,114.19399180521569,90.9090909090909,83.83838383838383,5.724546708065857,10.300429184549365
2025-05-12,129.0,130.0,127.0,127.5,1832667,127.0,123.1,135.80833333333334,125.57962750493968,126.76545767271632,51.426050865320086,-1.1858301677766434,-2.7594615779553333,1.57363141017869,123.1,131.65336191213714,114.54663808786285,84.84848484848484,88.8888888888889,5.529936228918296,7.594936708860756
2025-05-13,129.5,130.5,125.5,127.0,3341821,127.3,123.525,135.48333333333332,125.79814635033358,126.78283117844104,50.76152455855274,-0.9846848281074614,-2.404506227985759,1.4198213998782978,123.525,131.9658234195485,115.0841765804515,70.83333333333333,82.19696969696969,5.492083641138418,5.394190871369298
2025-05-14,128.0,131.0,127.5,130.5,2879029,128.4,123.55,135.18333333333334,126.52150845028225,127.05817701707504,55.132181145880324,-0.536668566792784,-2.0309386957471642,1.4942701289543803,123.55,132.06997652578917,115.03002347421082,95.83333333333333,83.83838383838383,5.38550623819996,7.407407407407418
2025-05-15,131.0,131.0,129.0,130.0,1500934,128.7,123.975,134.99166666666667,127.05666099639268,127.27608983062504,54.3894301567424,-0.21942883423236026,-1.6686367234442034,1.4492078892118432,123.975,132.88272136968814,115.06727863031186,91.66666666666667,86.1111111111111,5.14368436404282,4.8387096774193505
2025-05-16,130.5,131.0,127.5,128.0,2566200,128.6,124.425,134.76666666666668,127.20179007387073,127.3297128061343,51.406125465996084,-0.12792273226357054,-1.360493925208077,1.2325711929445065,124.425,133.19012977656342,115.65987022343657,75.0,87.5,5.026278338039762,0.7874015748031482
2025-05-19,128.0,129.5,122.5,123.0,4823345,127.7,124.65,134.425,126.55536083173676,127.00899333901323,44.7915246530336,-0.45363250727646687,-1.179121641621755,0.7254891343452881,124.65,133.01719785830352,116.2828021416965,33.333333333333336,66.66666666666667,5.167258456751208,-2.3809523809523836
2025-05-20,125.0,126.5,123.0,123.5,2673121,127.0,125.025,134.05833333333334,126.08530531916188,126.74906790649374,45.54609970660988,-0.6637625873318598,-1.076049830763776,0.41228724343191625,125.025,132.4241553572012,117.62584464279882,37.5,48.611111111111114,5.048168566983264,-3.1372549019607843
2025-05-21,124.5,126.0,124.5,125.5,1683011,126.0,125.475,133.7,125.99525834698312,126.65654435786458,48.57388503752384,-0.6612860108814544,-0.9930970667873118,0.33181105590585735,125.475,131.75572448050374,119.19427551949626,54.166666666666664,41.666666666666664,4.86615652648446,2.868852459016402
2025-05-22,124.0,124.5,123.0,123.0,1233164,124.6,125.7,133.275,125.53444937052417,126.38568922024498,45.19132248998728,-0.8512398497208125,-0.964725623374012,0.11348577365319956,125.7,131.24436651025155,120.15563348974844,33.333333333333336,41.666666666666664,4.697145346021284,-1.9920318725099584
2025-05-23,123.5,124.0,122.0,122.5,1332486,123.5,125.8,132.85833333333332,125.06761100582814,126.09786038911572,44.523521314385334,-1.0302493832875825,-0.9778303753567261,-0.05241900793085641,125.8,131.02876658496047,120.57123341503954,29.166666666666668,38.888888888888886,4.5044921070197645,-2.0000000000000018
2025-05-26,123.0,123.5,121.0,122.0,2219709,123.3,125.825,132.49166666666667,124.59567085108534,125.79431517510716,43.826077203901505,-1.1986443240218136,-1.0219931650897436,-0.17665115893207006,125.825,130.97548541401673,120.67451458598327,10.0,24.166666666666668,4.3613140993754955,-5.058365758754868
2025-05-27,123.0,124.5,119.0,119.5,2072216,122.5,125.6,132.05,123.8117214893799,125.3280696065807,40.416986739277135,-1.516348117200792,-1.1208641555119534,-0.3954839616888386,125.6,131.40172388174403,119.79827611825597,4.166666666666667,14.444444444444445,4.442648806562961,-7.003891050583655
2025-05-28,121.5,122.5,119.0,120.5,1939360,121.5,125.275,131.60833333333332,123.30222587562915,124.97043482090805,42.34877335781357,-1.6682089452789057,-1.230333113465344,-0.4378758318135618,125.275,131.44326555848554,119.10673444151446,12.5,8.88888888888889,4.37531674895132,-5.490196078431375
2025-05-29,122.0,123.5,121.0,123.0,1803894,121.5,125.125,131.25833333333333,123.25572958707082,124.82447668602597,46.977108411751466,-1.568747098955157,-1.2980159105633067,-0.2707311883918504,125.125,131.36098428477806,118.88901571522194,33.333333333333336,16.666666666666668,4.27707983831194,-3.149606299212604
2025-06-02,120.0,121.0,116.5,117.5,2579135,120.5,124.625,130.775,122.37023272752145,124.28192285743145,39.46973797086722,-1.9116901299099993,-1.4207507544326452,-0.4909393754773541,124.625,131.58111242002303,117.66888757997697,6.896551724137931,17.576628352490424,4.435859849861088,-9.961685823754785
2025-06-03,118.5,119.0,115.5,115.5,3206157,119.2,124.3,130.25833333333333,121.31327384636431,123.63141005317728,37.14510121372392,-2.318136206812966,-1.6002278449087095,-0.7179083619042563,124.3,132.25235814082833,116.34764185917166,0.0,13.409961685823754,4.369012717728153,-11.153846153846159
2025-06-04,117.5,119.5,116.0,117.5,2734612,118.8,123.9,129.74166666666667,120.72661633153903,123.1772315307197,40.894027556582714,-2.4506151991806604,-1.7703053157630997,-0.6803098834175607,123.9,132.35931439302257,115.44068560697745,12.903225806451612,6.59992584352985,4.342654666461857,-8.203125
2025-06-05,118.0,120.5,117.0,119.5,2507593,118.6,123.625,129.25,120.53790612668688,122.90484400992564,44.461391775476784,-2.366937883238762,-1.8896318292582324,-0.47730605398052983,123.625,132.278756409791,114.97124359020901,25.806451612903224,12.903225806451616,4.282465047428867,-2.8455284552845517
2025-06-06,120.0,123.0,117.5,122.5,3630993,118.5,123.325,128.9,120.8397667225812,122.87485556474596,49.39521527445842,-2.035088842164754,-1.9187232318395369,-0.11636561032521708,123.325,131.69324354330098,114.95675645669903,50.0,29.569892473118284,4.369431829755377,-0.8097165991902799
2025-06-09,120.5,123.0,120.0,122.0,2230800,119.4,123.0,128.60833333333332,121.0182641498764,122.81005144883885,48.619974201657506,-1.791787298962447,-1.893336045264119,0.10154874630167199,123.0,131.03741251896395,114.96258748103605,59.09090909090909,44.965786901270775,4.2716152704871355,-2.7888446215139417
2025-06-10,122.0,124.5,122.0,124.5,2141960,121.2,122.85,128.31666666666666,121.55391581912619,122.93523282299893,52.62372884012278,-1.3813170038727378,-1.790932236985843,0.4096152331131051,122.85,130.65448588953802,115.04551411046195,85.71428571428571,64.93506493506494,4.145071322595197,1.2195121951219523
2025-06-11,124.5,126.0,124.0,125.5,1788964,122.8,122.775,128.01666666666668,122.16100569310677,123.12521557685086,54.16237898156515,-0.9642098837440898,-1.6255877663374925,0.6613778825934027,122.775,130.44621242047165,115.10378757952837,95.23809523809524,80.01443001443002,3.991851942409826,2.448979591836742
