date,open,high,low,close,volume,sma5,sma20,sma60,ema12,ema26,rsi14,macd,macd_signal,macd_hist,bb_mid,bb_upper,bb_lower,stoch_k,stoch_d,atr14,roc12
2025-10-03,116.0,116.0,115.0,115.5,734798,115.7,118.425,119.88333333333334,117.48626356828785,118.88143639069531,39.76129562173338,-1.39517282240746,-0.9992912596887696,-0.39588156271869035,118.425,122.922499305169,113.927500694831,6.25,8.333333333333341,2.6579355660740265,-2.5316455696202556
2025-10-07,116.5,118.5,116.0,118.0,1788023,116.3,118.225,119.90833333333333,117.56529994239742,118.81614480619936,47.5614924157388,-1.2508448638019445,-1.0496019805114047,-0.20124288329053974,118.225,122.41397362130576,114.03602637869423,37.5,16.666666666666675,2.6823687399258818,-0.42194092827003704
2025-10-08,118.0,118.5,116.0,118.5,1061732,116.7,118.025,119.98333333333333,117.70909995125936,118.79272667240681,48.984307314690355,-1.0836267211474535,-1.0564069286386146,-0.02721979250883888,118.025,121.73276212829187,114.31723787170814,43.75,29.166666666666675,2.6693424013597475,-0.42016806722688926
2025-10-09,120.0,122.5,119.5,121.0,4286158,117.7,118.125,120.08333333333333,118.21539226645022,118.95622840037667,55.48760626796945,-0.7408361339264502,-0.9932927696961817,0.25245663576973154,118.125,122.0349232729039,114.2150767270961,75.0,52.08333333333334,2.7643893726911943,0.4149377593360981
2025-10-13,118.0,120.5,117.0,120.0,1868106,118.6,118.175,120.16666666666667,118.48994730238095,119.0335448151636,52.59922858659304,-0.5435975127826396,-0.9033537183134733,0.35975620553083376,118.175,122.15337906690596,114.19662093309404,62.5,60.41666666666668,2.852647274641823,-0.8264462809917328
2025-10-14,121.0,121.5,116.5,116.5,2952973,118.8,118.2,120.15833333333333,118.18380156355312,118.84587482885519,43.97174039186528,-0.6620732653020696,-0.8550976277111926,0.19302436240912302,118.2,122.12937654087713,114.27062345912287,18.75,52.08333333333334,3.0060296121674073,-3.7190082644628086
2025-10-15,117.5,118.0,116.5,117.5,1338644,118.7,118.2,120.175,118.07860132300648,118.74618039708814,46.663558290863314,-0.6675790740816581,-0.8175939169852857,0.15001484290362765,118.2,122.12937654087713,114.27062345912287,31.25,37.50000000000001,2.8984560684411638,-2.4896265560165998
2025-10-16,118.0,121.0,118.0,120.5,2866406,119.1,118.4,120.21666666666667,118.4511241963901,118.87609296026679,53.83001120192336,-0.42496876387669147,-0.7390688863635669,0.31410012248687547,118.4,122.3698866482553,114.43011335174471,73.33333333333333,41.11111111111112,2.941423492123938,1.6877637130801704
2025-10-17,120.0,120.5,118.0,118.5,1329853,118.6,118.4,120.29166666666667,118.45864355079162,118.84823422246924,49.094106074485154,-0.38959067167762385,-0.6691732434263784,0.27958257174875456,118.4,122.3698866482553,114.43011335174471,46.666666666666664,50.41666666666668,2.909893242686514,3.04347826086957
2025-10-20,116.0,117.0,115.5,116.5,2880149,117.9,118.3,120.275,118.15731377374675,118.67429094673078,44.845181756671465,-0.5169771729840278,-0.6387340293379083,0.12175685635388056,118.3,122.35462698654212,114.24537301345788,20.0,46.66666666666668,2.9163294396374773,0.0
2025-10-21,117.5,123.0,117.5,122.5,5901852,119.1,118.475,120.36666666666666,118.82541934701648,118.9576768025285,56.89722775507084,-0.1322574555120184,-0.5374387145727304,0.405181259060712,118.475,122.9188159277805,114.03118407221949,93.75,53.47222222222223,3.1723059082348004,5.603448275862077
2025-10-22,123.0,123.0,121.0,122.5,1544248,120.1,118.575,120.44166666666666,119.39073944747548,119.2200711134523,56.89722775507084,0.17066833402317627,-0.3958173048535491,0.5664856388767254,118.575,123.27898767005144,113.87101232994857,93.75,69.16666666666669,3.0885697719323146,6.060606060606055
2025-10-23,122.0,123.5,121.5,123.0,1767093,120.6,118.675,120.50833333333334,119.94601030171002,119.50006584578917,57.78867254983737,0.4459444559208521,-0.22746495269866887,0.6734094086195209,118.675,123.65772014064567,113.69227985935433,94.11764705882354,93.87254901960786,3.0108147882228637,6.493506493506485
2025-10-27,123.0,124.0,121.5,122.0,2039044,121.3,118.725,120.59166666666667,120.26200871683156,119.68524615350849,55.32422669423872,0.5767625633230722,-0.06661944949432066,0.6433820128173928,118.725,123.81886886364342,113.63113113635657,77.77777777777777,88.54847494553378,2.9743280176355165,3.3898305084745672
2025-10-28,123.0,124.0,122.0,123.5,2334376,122.7,118.875,120.66666666666667,120.7601612219344,119.96782051250786,58.20355911044524,0.79234070942654,0.10517258228985146,0.6871681271366885,118.875,124.33279259408015,113.41720740591985,94.11764705882354,88.67102396514163,2.9047331592329795,4.219409282700415
2025-10-29,124.5,127.0,123.0,124.5,3953123,123.1,119.175,120.775,121.33552103394449,120.30353751158135,60.05201068487201,1.0319835223631344,0.2905347703045081,0.7414487520586264,119.175,125.15224853088746,113.19775146911253,78.26086956521739,83.38543146727291,2.9829665050020524,2.892561983471076
2025-10-30,125.0,128.5,124.5,126.0,5832027,123.8,119.725,120.775,122.05313318256842,120.72549769590866,62.71562640423121,1.3276354866597586,0.4979549135755582,0.8296805730842004,119.725,126.07696819891258,113.37303180108741,80.76923076923077,84.38258246442392,3.055611754644763,5.000000000000004
2025-10-31,127.5,127.5,124.0,125.5,3318712,124.3,120.175,120.8,122.5834203852502,121.07916453324876,61.24959493189431,1.5042558520014353,0.6992151012607337,0.8050407507407016,120.175,126.81785330261003,113.53214669738996,76.92307692307692,78.65105908584171,3.087353772170137,7.725321888412018
2025-11-03,128.5,132.0,127.5,128.0,6588788,125.5,120.775,120.85,123.41674032598094,121.59181901226736,65.5818120927385,1.824921313713574,0.9243563437513018,0.9005649699622722,120.775,127.94769126618438,113.60230873381563,75.75757575757575,77.81662781662783,3.331114217015127,8.936170212765958
2025-11-04,128.0,129.0,125.5,126.5,3137973,126.1,121.325,120.91666666666667,123.89108796813773,121.95538797432164,61.16344453864452,1.9356999938160868,1.126625073764259,0.8090749200518279,121.325,128.48233889095647,114.16766110904354,66.66666666666667,73.11577311577314,3.3431774872283326,4.9792531120331995
2025-11-05,124.5,129.0,122.5,128.5,3536564,126.9,121.975,121.08333333333333,124.600151357655,122.44017405029781,64.58906499011906,2.159977307357181,1.3332955204828434,0.8266817868743377,121.975,129.25837147205868,114.69162852794129,78.78787878787878,73.73737373737374,3.568664809569166,8.438818565400851
2025-11-06,125.0,125.0,116.0,117.5,17050267,125.2,121.95,121.06666666666666,123.50782037955422,122.07423523175723,42.42438494700593,1.4335851477969896,1.3533534459456726,0.080231701851317,121.95,129.2909808608931,114.60901913910692,12.121212121212121,52.52525252525254,4.206617323171368,0.8583690987124415
2025-11-07,116.0,116.5,111.0,111.5,10063291,122.4,121.6,120.94166666666666,121.66046339808433,121.29095854792337,35.30718985890093,0.3695048501609648,1.1565837267887311,-0.7870788766277663,121.6,130.1358069331492,113.06419306685078,2.380952380952381,31.09668109668111,4.370430371516271,-8.979591836734691
2025-11-10,111.5,111.5,105.0,105.0,8825300,117.8,120.8,120.68333333333334,119.09731518299444,120.08422087770683,29.52792014764475,-0.9869056947123909,0.7278858424885067,-1.7147915372008975,120.8,131.9955348242055,109.60446517579452,0.0,4.834054834054848,4.522542487836537,-14.28571428571429
2025-11-11,104.5,106.0,103.0,103.0,5422627,113.1,119.95,120.375,116.62080515484145,118.81872303491373,28.008755170134066,-2.197917880072282,0.14272509797634902,-2.3406429780486313,119.95,133.5768118061415,106.32318819385851,0.0,0.7936507936508078,4.41378945299107,-16.260162601626014
2025-11-12,104.0,105.5,103.0,103.5,4977538,108.1,119.3,120.01666666666667,114.6022197464043,117.68400281010531,28.992318004095807,-3.0817830637010104,-0.5021765343591229,-2.5796065293418877,119.3,134.6538268845261,103.9461731154739,1.7241379310344827,0.5747126436781751,4.277090206348851,-15.163934426229508
2025-11-13,105.0,106.0,103.0,103.0,4464888,105.2,118.575,119.64166666666667,112.8172628623421,116.59629889824566,28.571933460460613,-3.779036035903559,-1.1575484346680103,-2.6214876012355486,118.575,135.490303721778,101.65969627822201,0.0,0.5747126436781751,4.1858694773239336,-16.599190283400812
2025-11-14,101.5,104.5,101.5,101.5,4047158,103.2,117.625,119.28333333333333,111.07614549890486,115.47805453541265,27.29335702895102,-4.401909036507789,-1.806420555035966,-2.595488481471823,117.625,136.06646143883384,99.18353856116616,0.0,0.5747126436781751,4.101164514657938,-18.473895582329313
2025-11-17,102.5,102.5,100.0,100.5,2611048,102.3,116.725,118.96666666666667,109.44904619138104,114.36856901427097,26.44377760629233,-4.919522822889931,-2.429041008606759,-2.490481814283172,116.725,136.6083473037111,96.8416526962889,1.5625,0.5208333333333476,3.9867956207538,-20.238095238095234
2025-11-18,101.0,102.0,97.6,98.2,5261929,101.34,115.80999999999999,118.61166666666666,107.71842370039934,113.17089723543609,24.550882065448747,-5.452473535036745,-3.033727513892756,-2.418746021143989,115.80999999999999,137.2721434157913,94.34785658420867,1.7441860465116523,1.102228682170565,4.016310219271386,-21.752988047808763
2025-11-19,98.9,100.5,96.0,96.0,5264384,99.84,114.48499999999999,118.195,105.91558928495328,111.89897892170008,22.864903485131464,-5.983389636746793,-3.6236599384635637,-2.359729698283229,114.48499999999999,137.3571905378561,91.61280946214389,0.0,1.102228682170565,4.05085948932343,-25.0
2025-11-20,97.9,98.8,96.6,98.2,2713000,98.88,113.27000000000001,117.865,104.72857554880663,110.88423974231489,28.176626678224096,-6.155664193508258,-4.130060789472503,-2.0256034040357553,113.27000000000001,136.8798369329395,89.66016306706052,6.111111111111119,2.618432385874271,3.9615123829431846,-22.371541501976278
2025-11-21,97.2,99.0,97.0,97.5,2395160,98.08,111.995,117.44,103.61648700283638,109.89281457621749,27.527089893449812,-6.27632757338111,-4.559314146254224,-1.7170134271268855,111.995,136.11399458932718,87.87600541067283,4.545454545454546,3.552188552188569,3.8214043555901003,-24.124513618677046
2025-11-24,98.4,99.1,97.0,97.0,3446151,97.38,110.745,116.89,102.59856592547693,108.93779127427545,27.04746906625185,-6.3392253487985215,-4.915296386763084,-1.4239289620354372,110.745,135.24858953296422,86.2414104670358,3.0303030303030303,4.562289562289579,3.6984469016193784,-17.446808510638302
2025-11-25,98.3,99.8,98.2,99.5,1907891,97.64000000000001,109.545,116.39833333333333,102.12186347540356,108.23869562432913,33.30477201309151,-6.1168321489255675,-5.155603539195582,-0.9612286097299858,109.545,133.78170563422333,85.30829436577669,12.068965517241379,6.548241030999666,3.6342721229322796,-10.76233183856502
2025-11-26,100.0,102.0,100.0,101.5,2232948,98.74000000000001,108.39500000000001,115.97333333333333,102.02619217149532,107.73953298548993,37.8941516788399,-5.713340813994606,-5.2671509941553865,-0.4461898198392191,108.39500000000001,131.85436699913262,84.93563300086741,26.829268292682926,13.97617894674246,3.553252685579974,-3.3333333333333326
2025-11-27,101.5,102.5,101.0,102.5,2024486,99.6,107.22,115.565,102.09908568357297,107.35141943100919,40.11309289730018,-5.252333747436225,-5.264187544811555,0.011853797375329655,107.22,129.35102799239093,85.08897200760906,41.935483870967744,26.944572560297363,3.406591779467119,-0.4854368932038833
2025-11-28,102.5,104.0,102.0,102.0,1735384,100.5,106.045,115.23166666666665,102.08384173225404,106.95501799167518,39.35594908575092,-4.871176259421134,-5.1855852877334705,0.31440902831233686,106.045,126.60899523438943,85.48100476561058,60.0,42.92158405455024,3.3061209380766106,-1.449275362318836
2025-12-01,102.0,103.0,101.5,101.5,956085,101.4,104.72,114.89,101.99401992729189,106.55094258488442,38.571891700682414,-4.556922657592537,-5.059852761705284,0.502930104112747,104.72,122.70839625981122,86.73160374018877,55.0,52.31182795698927,3.177112299642567,-1.4563106796116498
2025-12-02,102.5,103.0,101.5,102.0,1731149,101.9,103.495,114.53999999999999,101.99493993847776,106.21383572674483,39.86213074382779,-4.218895788267076,-4.891661367017643,0.6727655787505666,103.495,118.46783874220216,88.52216125779785,60.0,58.33333333333335,3.057318563953812,0.49261083743843415
2025-12-03,103.0,106.5,103.0,105.0,4322528,102.6,102.32000000000001,114.24,102.45725687101964,106.12392196920818,47.04861234402888,-3.6666650981885454,-4.646662113251824,0.9799970150632786,102.32000000000001,112.01878342886312,92.6212165711369,85.71428571428571,66.90476190476191,3.1603672379571113,4.477611940298498
2025-12-04,105.5,105.5,102.0,103.5,2781275,102.8,101.62,113.93166666666666,102.61767889086276,105.92955737889646,44.20423723104374,-3.311878488033699,-4.379705388208199,1.0678269001745004,101.62,108.42429276266014,94.81570723733986,71.42857142857143,72.3809523809524,3.184626720960175,5.397148676171071
2025-12-05,103.0,103.5,101.0,102.0,2175771,102.8,101.14500000000001,113.58999999999999,102.52265136919156,105.63847905453376,41.50217356908386,-3.1158276853421967,-4.126929847634999,1.0111021622928025,101.14500000000001,106.23439092622968,96.05560907377034,57.142857142857146,71.42857142857144,3.1357248123201624,6.25
2025-12-08,102.0,104.5,102.0,104.0,1636407,103.3,101.095,113.33999999999999,102.74993577393133,105.51711023567941,46.222336854029706,-2.767174461748084,-3.8549787704576164,1.0878043087095324,101.095,106.04978556549008,96.14021443450991,76.19047619047619,68.25396825396827,3.0903158971544364,5.906313645621175
2025-12-09,101.5,101.5,98.8,99.8,5795710,102.85999999999999,100.935,113.02,102.29609950101882,105.09362058859205,39.089234767410936,-2.79752108757323,-3.643487233880739,0.845966146307509,100.935,105.83980376773515,96.03019623226486,32.32323232323233,55.21885521885523,3.241007618786263,2.358974358974364
2025-12-10,99.8,100.5,98.2,99.0,2468083,101.66,100.71000000000001,112.73666666666666,101.78900727009284,104.64224128573338,37.88980642282678,-2.8532340156405382,-3.485436590232699,0.6322025745921609,100.71000000000001,105.53572274379587,95.88427725620414,21.05263157894737,43.18878003088531,3.1737927888729582,2.0618556701030855
2025-12-11,99.6,100.5,98.9,100.0,1914671,100.96,100.56,112.445,101.51377538238624,104.29837156086424,40.353555073200255,-2.7845961784779973,-3.345268507881759,0.5606723294037614,100.56,105.27694816592133,95.84305183407868,31.57894736842105,28.318270423533594,3.061379018239175,0.5025125628140614
2025-12-12,101.0,102.0,100.0,100.5,1703013,100.66,100.51,112.17833333333333,101.35780993894221,104.01701070450393,41.60092191576119,-2.659200765561721,-3.208054959417751,0.5488541938560303,100.51,105.20719064973827,95.81280935026174,27.71084337349395,26.780807440287465,2.985566231222091,-0.9852216748768461
2025-12-15,99.6,104.5,99.3,103.0,3650293,100.46,100.635,111.92,101.61045456372034,103.94167657824438,47.51148192189955,-2.3312220145240445,-3.03268837043901,0.7014663559149654,100.635,105.4559024051508,95.81409759484922,57.83132530120481,39.04037201437328,3.143740071849085,0.4878048780487809
2025-12-16,103.5,104.0,100.5,101.0,3380763,100.7,100.775,111.62833333333333,101.51653847699413,103.72377460948555,43.70092914731607,-2.207236132491417,-2.8675979228494914,0.6603617903580745,100.775,105.46578884623779,96.08421115376223,33.73493975903612,39.7590361445783,3.1691872095741505,-0.9803921568627416
2025-12-17,102.5,106.5,101.0,101.0,6100425,101.1,101.025,111.32833333333333,101.43707101899503,103.52201352730143,43.70092914731607,-2.0849425083063977,-2.7110668399408726,0.6261243316344749,101.025,105.17271021166968,96.87728978833033,33.73493975903612,41.76706827309236,3.3356738374617114,-0.49261083743842304
2025-12-18,100.5,101.0,99.3,99.5,3422002,101.0,101.09,110.97833333333332,101.13906009299579,103.22408659935317,40.85106954059105,-2.08502650635738,-2.5858587732241745,0.5008322668667944,101.09,105.09694397265409,97.08305602734592,15.66265060240961,27.71084337349396,3.2188399919287325,-2.450980392156865
2025-12-19,100.0,102.5,99.7,101.0,3417636,101.1,101.265,110.645,101.1176662325349,103.05933944384553,44.732462326196064,-1.9416732113106292,-2.4570216608414657,0.5153484495308365,101.265,104.91973665261794,97.61026334738206,33.73493975903612,27.71084337349396,3.2032085639338232,-3.809523809523807
2025-12-22,102.0,103.5,101.0,103.5,3090898,101.2,101.59,110.35333333333332,101.48417911983722,103.09198096652364,50.55601007229631,-1.6078018466864137,-2.2871776980104555,0.6793758513240418,101.59,104.79867573930262,98.38132426069738,63.85542168674698,37.75100401606425,3.152979380795693,0.0
2025-12-23,104.5,105.0,101.5,102.0,2776114,101.4,101.715,110.045,101.5635361783238,103.01109348752189,47.333306907862884,-1.4475573091980891,-2.1192536202479824,0.6716963110498932,101.715,104.77981647084933,98.65018352915068,45.78313253012046,47.79116465863453,3.177766567881715,0.0
2025-12-24,103.0,104.0,102.0,102.0,1971760,101.6,101.74,109.77,101.63068445858168,102.93619767363138,47.333306907862884,-1.3055132150497002,-1.9565055392083261,0.650992324158626,101.74,104.80555052151963,98.67444947848035,45.78313253012046,51.80722891566264,3.0936403844615925,-1.9230769230769273
2025-12-26,103.0,104.0,101.0,101.0,2149119,101.9,101.66499999999999,109.53666666666666,101.53365608033835,102.79277562373277,45.11000472641268,-1.2591195433944193,-1.817028340045545,0.5579087966511256,101.66499999999999,104.72589856087869,98.6041014391213,33.73493975903612,41.767068273092356,3.086951785571479,1.2024048096192397
2025-12-29,102.5,103.0,100.0,100.0,2992753,101.7,101.565,109.26166666666667,101.29770899105553,102.58590335530812,42.938012491474,-1.2881943642525897,-1.711261544886954,0.4230671806343642,101.565,104.70523884441761,98.42476115558239,21.686746987951782,33.73493975903613,3.080740943744945,1.0101010101010166
2025-12-30,101.5,101.5,99.4,99.4,3242041,100.88000000000001,101.46,108.985,101.00575376166238,102.34991051417418,41.642452209304444,-1.3441567525118074,-1.6378405864119248,0.2936838339001173,101.46,104.73926821104787,98.18073178895212,14.457831325301244,23.293172690763058,3.010688019191734,-0.5999999999999894
2025-12-31,100.0,101.0,98.6,99.0,3081842,100.28,101.30999999999999,108.71000000000001,100.69717625986816,102.10176899460572,40.75949848363615,-1.4045927347375624,-1.5911910160770524,0.18659828133948997,101.30999999999999,104.74738272527064,97.87261727472934,5.063291139240575,13.735956484164545,2.967067446392325,-1.4925373134328401
2026-01-02,99.6,101.0,99.1,100.0,2612007,99.88000000000001,101.05999999999999,108.45166666666667,100.58991837373459,101.9460824024127,43.95865082724051,-1.3561640286781085,-1.5441856185972638,0.1880215899191553,101.05999999999999,104.09077547832051,98.02922452167947,17.72151898734183,12.41421381729456,2.8979912002214445,-2.9126213592232997
2026-01-05,102.5,110.0,102.5,110.0,11920710,101.68,101.38499999999999,108.31833333333334,102.03762323931389,102.54266889112287,64.56596788291345,-0.5050456518089845,-1.336357625239608,0.8313119734306236,101.38499999999999,106.2385656995645,96.53143430043548,99.99999999999999,40.928270042194136,3.4052775430627698,8.910891089108919
2026-01-06,112.5,113.0,105.0,107.5,21904010,103.17999999999999,101.66,108.135,102.87798889480406,102.90987860289155,58.74971443693612,-0.031889708087490476,-1.0754640418091845,1.043574333721694,101.66,107.1969305576275,96.1230694423725,61.80555555555557,59.84235818096581,3.733472004272572,6.435643564356441
2026-01-07,107.5,107.5,103.0,105.5,9998750,104.4,101.73499999999999,107.87666666666668,103.28137521868035,103.1017394471218,54.51856156950464,0.17963577155855148,-0.8244440791356373,1.0040798506941888,101.73499999999999,107.4349210520839,96.03507894791608,47.916666666666686,69.90740740740743,3.7882240039673882,6.030150753768848
2026-01-08,105.0,105.0,102.0,102.5,6796752,105.1,101.86999999999999,107.58500000000001,103.16116364657569,103.0571661547424,48.836880943787214,0.1039974918332831,-0.6387557649418533,0.7427532567751364,101.86999999999999,107.50776551481074,96.23223448518924,27.08333333333336,45.60185185185188,3.767636575112575,1.4851485148514865
2026-01-09,103.0,104.5,101.5,103.5,4635548,105.8,102.095,107.36833333333334,103.21329231633327,103.08996866179852,50.6819054811907,0.12332365453474381,-0.48633988104653386,0.6096635355812776,102.095,107.61459237625293,96.57540762374707,34.02777777777781,36.34259259259263,3.7128053911759626,0.0
2026-01-12,105.0,112.5,104.0,111.0,18527417,106.0,102.64500000000001,107.26,104.41124734458968,103.6758969090727,61.806427566524555,0.7353504355169775,-0.24200181773383161,0.9773522532508092,102.64500000000001,109.29615779394759,95.99384220605243,86.11111111111111,49.074074074074105,4.090462148949109,8.823529411764696
2026-01-13,112.5,113.0,106.5,107.0,13282356,105.9,102.97,107.03500000000001,104.80951698388358,103.92212676765992,54.717439407655235,0.8873902162236647,-0.016123410942332373,0.903513627165997,102.97,109.80289104259607,96.13710895740392,58.33333333333335,59.49074074074077,4.262571995452744,4.90196078431373
2026-01-14,108.0,109.0,107.0,107.0,6463529,106.2,103.17,106.84333333333333,105.14651437097842,104.15011737746289,54.717439407655235,0.9963969935155319,0.1863806699492405,0.8100163235662914,103.17,110.22523918800701,96.114760811993,58.33333333333335,67.59259259259262,4.100959710063262,5.940594059405946
2026-01-15,108.0,109.0,107.0,108.5,4596505,107.4,103.545,106.71000000000001,105.66243523698174,104.47233090505823,56.868939552095824,1.1901043319235072,0.3871254023440938,0.8029789295794134,103.545,110.8903318509098,96.1996681490902,68.75000000000001,61.80555555555558,3.9508911593444576,8.499999999999996
2026-01-16,111.0,111.0,107.0,108.0,4897697,108.3,103.89500000000001,106.46833333333333,106.02206058513839,104.73363972690576,55.91525631014734,1.2884208582326266,0.5673844935218004,0.7210363647108262,103.89500000000001,111.38752293957052,96.4024770604295,65.27777777777779,64.1203703703704,3.9543989336769965,8.651911468812878
2026-01-19,118.0,118.5,117.0,118.5,12079831,109.8,104.845,106.40166666666667,107.94174357204018,105.75337011750534,68.03731240692727,2.1883734545348403,0.8915822857244085,1.2967911688104319,104.845,114.40145854906464,95.28854145093536,100.0,78.00925925925928,4.421941866985782,19.696969696969703
2026-01-20,124.5,130.0,124.0,130.0,40623032,114.4,106.295,106.51833333333335,111.335321484034,107.5494167754679,75.86493212383775,3.7859047085660933,1.4704467702927455,2.315457938273348,106.295,120.66559149791655,91.92440850208345,100.0,88.42592592592594,4.92751744791537,30.000000000000004
2026-01-21,134.0,137.0,128.0,128.5,35449984,118.7,107.545,106.62666666666668,113.97604125572107,109.10131182913695,73.34193421897609,4.874729426584125,2.1513033015510215,2.7234261250331033,107.545,124.78779269723996,90.30220730276004,77.57255936675462,92.52418645558488,5.218409058778557,16.81818181818182
2026-01-22,141.0,141.0,138.0,141.0,22104577,125.2,109.495,106.91833333333334,118.13357337022552,111.46417761957125,79.46940000722876,6.6693957506542745,3.054921791371672,3.6144739592826025,109.495,131.85124968549047,87.13875031450954,100.0,92.52418645558488,5.738522697437232,31.162790697674424
2026-01-23,151.5,155.0,147.5,155.0,66634455,134.6,112.14500000000001,107.42666666666668,123.80533131326774,114.68905335145486,83.92580135505533,9.116277961812884,4.267193025459915,4.849084936352969,112.14500000000001,141.71893954142726,82.57106045857276,100.0,92.52418645558488,6.328628219048858,46.91943127962086
2026-01-26,157.0,166.0,152.5,157.5,63600165,142.4,114.97,107.95166666666667,128.98912649584193,117.86023458468043,84.56989383120118,11.128891911161503,5.6395328026002325,5.4893591085612705,114.97,150.03092411788364,79.90907588211635,86.82170542635659,95.60723514211888,6.840869060545368,53.65853658536586
2026-01-27,157.5,165.0,152.0,160.0,37338917,148.4,117.97,108.52666666666667,133.76003011186626,120.98169868951891,85.20819374830967,12.77833142234735,7.0672925265496565,5.711038895797693,117.97,157.3906595581555,78.5493404418445,90.69767441860465,92.50645994832041,7.280806984792128,54.589371980676326
2026-01-28,162.0,173.5,159.5,167.0,39156265,156.1,121.35,109.17666666666668,138.8738716331176,124.39046174955455,86.84866434505723,14.483409883563056,8.550515997952337,5.932893885610719,121.35,165.16905977996328,77.5309402200367,90.97222222222223,89.49720068906117,7.760749343021262,50.45045045045045
2026-01-29,171.5,183.5,171.0,176.5,54548634,163.2,125.225,110.01,144.6625067664841,128.25042754588384,88.68303633816417,16.412079220600276,10.122828642481926,6.2892505781183505,125.225,173.89169805935057,76.5583019406494,91.19496855345912,90.95495506476202,8.384981532805458,64.95327102803739
2026-01-30,176.5,192.0,175.0,185.0,57983113,169.2,129.475,110.95166666666667,150.8682749562558,132.45409957952208,90.02382849095463,18.41417537673371,11.781097989332283,6.633077387401427,129.475,183.17367316796572,75.77632683203427,91.81286549707602,91.32668542425246,9.000339994747925,72.89719626168225
